AcCr,AeLa,ArKe,AsPl,BoIn,Br3,BrEr,BrLa,Comm,ConSp,CorSp,CyMaKy,Dig2,DiMi,DiRe,DyRa,EragSp,EuIn,EvAl,GutSp,HibFla,InBr,InSc,IpSi,K,LeSp,LiNu,MeSp,MiKu,MiOr,MoNu,MoDe,MoAu,PaAs,PeMe,PeSt,PhMa,PlSp,PolL,PoSp,PoOl,PoQu,PsGl,PsSc,RhNd,RhHo,SoInc,SoInd,SpPy,ThTr,TrBe
0,0.000708215,0,0.009206799,0.08286119,0,0,0.223796034,0.002832861,0,0,0.005665722,0,0.004957507,0.001416431,0.001416431,0.031161473,0,0,0,0,0,0,0,0,0.000708215,0.08427762,0,0.011331445,0,0,0.014164306,0,0,0.061614731,0.211756374,0,0,0,0,0.000708215,0,0.029036827,0,0.002832861,0.000708215,0,0.002832861,0,0.21529745,0
0,0.004278075,0,0.004278075,0.004278075,0,0,0.294117647,0.002139037,0,0,0,0,0.017112299,0,0,0,0,0,0,0,0,0.002139037,0,0,0,0.096256684,0,0,0,0,0.002139037,0,0,0.042780749,0.256684492,0,0,0,0,0.002139037,0,0,0,0.010695187,0,0,0.004278075,0,0.256684492,0
0,0,0,0.009153318,0.004576659,0,0,0.33180778,0,0,0,0.00228833,0,0.013729977,0,0,0,0,0,0,0,0,0.00228833,0,0,0,0.062929062,0,0,0,0,0.016018307,0,0,0.022883295,0.360411899,0,0,0,0,0,0,0.041189931,0,0.006864989,0,0,0,0,0.125858124,0
0,0.007285974,0,0.010928962,0.014571949,0,0,0.409836066,0,0,0,0.001821494,0,0.010928962,0,0,0,0,0,0,0,0,0,0,0,0,0.091074681,0,0,0,0,0.010928962,0,0.010928962,0.081967213,0.218579235,0,0,0,0,0,0,0.012750455,0,0.014571949,0,0,0.003642987,0,0.100182149,0
0,0.006890612,0,0.005167959,0.022394488,0,0.008613264,0.422049957,0.003445306,0,0,0.003445306,0,0.015503876,0,0,0,0,0,0,0,0,0.005167959,0,0,0,0.051679587,0,0,0,0,0.005167959,0,0,0.094745909,0.271317829,0,0,0,0,0,0,0.003445306,0,0.013781223,0.005167959,0,0.001722653,0,0.043066322,0
0,0,0,0.008779631,0,0,0,0.206321335,0,0,0,0.001755926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100965759,0,0,0,0,0,0.001755926,0,0.122914838,0.496049166,0,0,0,0.001755926,0,0,0.031606673,0,0.003511853,0,0,0.001755926,0,0.008779631,0
0,0,0,0,0.013947001,0,0,0.20223152,0,0,0,0,0,0,0.016736402,0,0,0,0,0,0,0,0,0,0,0,0.076708508,0,0,0,0,0,0,0,0.055788006,0.536959554,0.0027894,0,0,0,0,0,0.036262204,0,0,0,0,0.0027894,0,0.055788006,0
0,0,0,0.007252947,0,0,0.001813237,0.167724388,0.003626473,0,0,0.001813237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14505893,0,0,0,0,0.007252947,0,0,0.176790571,0.285584769,0.001813237,0,0,0,0,0,0.018132366,0,0,0.001813237,0,0,0,0.181323663,0
0,0.002107482,0,0.050579557,0,0,0,0.184404636,0,0,0,0,0,0.012644889,0,0,0,0,0,0,0,0,0,0,0,0,0.073761855,0,0,0,0,0.012644889,0,0,0.068493151,0.437302424,0,0,0,0,0.004214963,0,0.035827187,0,0,0.002107482,0,0,0,0.115911486,0
0,0.001978239,0,0.003956479,0.005934718,0,0,0.28189911,0,0,0,0.003956479,0,0,0,0,0.007912957,0,0,0,0,0,0.001978239,0,0,0,0.103857567,0,0,0,0,0.009891197,0,0,0.163204748,0.286844708,0,0,0,0,0,0,0.015825915,0,0.009891197,0.001978239,0,0.011869436,0,0.089020772,0
0,0,0,0.034253092,0,0,0,0.176022835,0,0,0,0.003805899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090390105,0,0,0,0,0.013320647,0,0,0.299714558,0.209324453,0,0,0,0,0,0,0.041864891,0,0,0.007611798,0,0,0,0.123691722,0
0,0.00308404,0,0.032382421,0,0,0,0.389360062,0.00154202,0,0,0,0,0.00154202,0,0.00462606,0,0,0,0,0,0,0.00154202,0,0,0,0.057825752,0,0,0.00308404,0,0.01233616,0,0,0.123361604,0.250578258,0.00308404,0,0,0,0,0,0.00925212,0,0.00308404,0.00462606,0,0.01387818,0,0.084811103,0
0,0.002336449,0,0.009345794,0.03271028,0,0.002336449,0.198598131,0.002336449,0,0,0.007009346,0,0,0.002336449,0,0,0,0,0,0.007009346,0,0.002336449,0,0,0,0.052570093,0,0,0,0,0.007009346,0,0,0.151869159,0.280373832,0,0,0,0,0,0,0.023364486,0,0,0,0,0.002336449,0,0.216121495,0
0,0,0,0.00257732,0.115979381,0,0,0.328608247,0,0,0,0.00257732,0,0,0,0.00257732,0.028350515,0,0,0,0,0,0,0,0,0,0.051546392,0,0.005154639,0,0,0.012886598,0,0,0.070876289,0.173969072,0,0,0,0,0,0,0.010309278,0,0.00257732,0,0,0.005154639,0,0.18685567,0
0,0.004145078,0,0.006217617,0.031088083,0,0,0.191709845,0,0,0,0,0,0,0,0,0.006217617,0,0,0,0,0,0,0,0,0,0.10880829,0,0.008290155,0,0,0.006217617,0,0,0.067357513,0.414507772,0.002072539,0,0,0,0,0,0.026943005,0,0,0,0,0.002072539,0,0.124352332,0
0,0.005560704,0,0.001853568,0.011121409,0,0,0.236329935,0,0,0,0,0,0.011121409,0,0,0,0,0,0,0,0,0,0,0,0,0.027803522,0,0,0,0,0.005560704,0,0,0.078776645,0.389249305,0,0,0,0,0.001853568,0,0.031510658,0,0,0,0,0,0,0.199258573,0
0,0.005876592,0,0.015670911,0.094025465,0,0,0.230166503,0,0,0,0.003917728,0,0,0,0,0,0,0,0,0,0,0.003917728,0,0,0,0.235063663,0,0,0,0,0.007835455,0,0,0.083251714,0.186092067,0,0,0,0,0,0,0.021547502,0,0,0,0,0,0,0.112634672,0
0,0,0,0.018505338,0.029893238,0,0,0.323843416,0.002846975,0,0,0.001423488,0,0.007117438,0,0.001423488,0,0,0,0,0,0,0,0,0,0,0.167259786,0,0,0,0,0,0,0,0.120996441,0.28113879,0.001423488,0,0,0,0.001423488,0,0.009964413,0,0,0.001423488,0,0.002846975,0,0.028469751,0
0,0,0,0.012578616,0.065408805,0,0,0.232704403,0,0,0,0.005031447,0,0,0,0,0.017610063,0,0,0,0,0,0.002515723,0,0,0,0.075471698,0,0.010062893,0,0,0.00754717,0,0,0.132075472,0.20754717,0,0,0,0,0,0,0.01509434,0,0,0,0,0,0,0.201257862,0
0,0.002129925,0,0.014909478,0.008519702,0,0,0.330138445,0,0,0,0.025559105,0,0,0.014909478,0,0,0.002129925,0.002129925,0,0,0,0,0,0,0,0.031948882,0,0,0,0,0,0,0,0.053248136,0.255591054,0,0,0,0.002129925,0,0,0.017039404,0,0.004259851,0.004259851,0,0.002129925,0,0.228966986,0
0.001934236,0.001934236,0,0.027079304,0.001934236,0.003868472,0.001934236,0.396518375,0,0,0,0.007736944,0.01934236,0.013539652,0.005802708,0.003868472,0,0,0,0,0,0,0,0,0,0,0.02417795,0,0,0,0,0,0,0,0.02901354,0.343326886,0,0,0,0,0,0,0.036750484,0,0.013539652,0,0,0,0,0.067698259,0
0,0,0,0.023614896,0.018165304,0,0,0.272479564,0.005449591,0,0,0.014532243,0,0,0.00181653,0.00181653,0,0,0,0,0,0,0,0,0,0,0.095367847,0,0,0,0,0.005449591,0,0,0.154405086,0.272479564,0,0,0,0,0,0,0.012715713,0.00181653,0.010899183,0.012715713,0,0.005449591,0,0.090826521,0
0.006530612,0.004897959,0,0.011428571,0.009795918,0,0.001632653,0.416326531,0.001632653,0,0,0.004897959,0.022857143,0.006530612,0,0.001632653,0,0,0,0.001632653,0,0,0.006530612,0,0,0.003265306,0.016326531,0,0,0,0,0.004897959,0,0,0.114285714,0.285714286,0,0,0,0,0,0.001632653,0.006530612,0,0.016326531,0.009795918,0,0.008163265,0,0.036734694,0
0,0.003584229,0,0.03046595,0,0,0,0.241935484,0.005376344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031362007,0,0,0,0,0.005376344,0,0,0.116487455,0.497311828,0.001792115,0,0,0,0,0,0.046594982,0,0.005376344,0.005376344,0,0,0,0.008960573,0
0,0,0.004975124,0.004975124,0.024875622,0,0.002487562,0.236318408,0,0,0,0.004975124,0.007462687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062189055,0,0,0,0,0.004975124,0,0,0.105721393,0.441542289,0.002487562,0,0,0,0,0,0.054726368,0,0,0,0,0.009950249,0.002487562,0.024875622,0
0.003988036,0.003988036,0.003988036,0.021934197,0.011964108,0,0.00997009,0.154536391,0.005982054,0,0,0.003988036,0,0,0.005982054,0.001994018,0,0.001994018,0.00997009,0,0,0,0.001994018,0,0,0,0.124626122,0,0,0,0,0,0.001994018,0,0.19441675,0.319042871,0,0,0,0,0,0,0.00997009,0,0,0.001994018,0,0.005982054,0,0.099700897,0
0,0.004739336,0,0.016587678,0,0.002369668,0.011848341,0.28436019,0.002369668,0,0,0.011848341,0.007109005,0,0.009478673,0,0,0,0,0,0,0,0,0,0,0,0.029620853,0,0,0.004739336,0,0.004739336,0,0,0.035545024,0.450236967,0,0,0,0,0.002369668,0,0.035545024,0.002369668,0,0.002369668,0,0.004739336,0,0.077014218,0
0,0,0,0.002145923,0.027896996,0,0,0.337982833,0,0,0,0.006437768,0,0,0,0.010729614,0,0,0,0,0,0,0,0,0,0,0.053648069,0,0,0.002145923,0,0,0,0,0.107296137,0.348712446,0,0,0,0,0,0,0.015021459,0,0.021459227,0.004291845,0.006437768,0.012875536,0,0.042918455,0
0,0.001858736,0,0.024163569,0,0,0,0.232342007,0,0,0,0.00929368,0.005576208,0,0.001858736,0,0,0,0,0,0,0,0.003717472,0,0,0,0.037174721,0,0,0,0,0.00929368,0,0,0.250929368,0.30669145,0,0,0,0,0,0,0.037174721,0,0,0.018587361,0.003717472,0.001858736,0,0.055762082,0
0,0.003367003,0,0.033670034,0.003367003,0,0,0.382996633,0,0,0,0.005050505,0.001683502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050505051,0,0,0,0,0.001683502,0,0,0.07996633,0.349326599,0,0,0,0,0.001683502,0,0.02020202,0,0.015151515,0.01010101,0,0.003367003,0,0.037878788,0
0,0.00238379,0,0.011918951,0.00238379,0,0.00238379,0.280095352,0,0,0,0.021454112,0,0,0.021454112,0,0,0,0,0,0.00238379,0,0.00238379,0,0,0.00238379,0.047675805,0,0,0,0,0,0,0,0.184743743,0.250297974,0,0,0,0,0,0,0.009535161,0,0,0,0,0.009535161,0,0.148986889,0
0.002762431,0,0,0,0.069060773,0.002762431,0.005524862,0.352209945,0.002762431,0,0,0.011049724,0,0.002762431,0.019337017,0,0.002762431,0,0,0,0,0,0,0,0,0,0.055248619,0,0,0,0,0.008287293,0,0,0.096685083,0.214088398,0.002762431,0,0,0,0,0,0.033149171,0.002762431,0,0,0,0,0,0.110497238,0.002762431
0,0,0,0.014388489,0.028776978,0.005395683,0,0.161870504,0.010791367,0,0,0.014388489,0,0,0,0.001798561,0,0,0,0,0,0,0,0,0,0,0.053956835,0,0.003597122,0,0,0.001798561,0,0,0.09442446,0.485611511,0,0,0,0,0,0,0.017985612,0,0,0.001798561,0,0,0,0.09442446,0
0,0,0,0.001862197,0.029795158,0,0.005586592,0.242085661,0.003724395,0,0,0.011173184,0.009310987,0,0.003724395,0,0,0,0,0,0.005586592,0,0,0,0,0,0.102420857,0,0.005586592,0,0,0.001862197,0,0,0.074487896,0.283985102,0,0,0,0,0,0,0.029795158,0,0,0.003724395,0,0.003724395,0,0.181564246,0
0,0.008403361,0,0.013445378,0.104201681,0.001680672,0,0.264705882,0.006722689,0,0,0.005042017,0,0,0,0,0,0,0,0,0.001680672,0,0,0,0,0.003361345,0.113445378,0,0.003361345,0,0,0.006722689,0,0,0.071428571,0.268907563,0,0,0,0,0,0.001680672,0.025210084,0,0,0,0,0,0.003361345,0.096638655,0
0,0.003265306,0.003265306,0.011428571,0.035918367,0.001632653,0,0.326530612,0.004897959,0,0,0.011428571,0.014693878,0,0.004897959,0.003265306,0,0,0,0,0,0,0.004897959,0,0,0,0.12244898,0,0,0,0,0.006530612,0,0,0.142857143,0.232653061,0,0.003265306,0,0,0.001632653,0,0.032653061,0,0,0.001632653,0,0.003265306,0,0.020408163,0
0,0.002352941,0,0.007058824,0.054117647,0.037647059,0,0.217647059,0.011764706,0,0,0.016470588,0,0.009411765,0.004705882,0.004705882,0,0,0,0,0,0,0.002352941,0,0,0,0.058823529,0,0.009411765,0,0,0.002352941,0,0,0.076470588,0.352941176,0,0,0,0,0,0,0.047058824,0,0,0,0,0.002352941,0,0.082352941,0
0,0.001350439,0,0.010803511,0.005401756,0,0.013504389,0.324105334,0.005401756,0.002700878,0,0.01215395,0.017555706,0,0.001350439,0.002700878,0,0.001350439,0.001350439,0,0,0,0.001350439,0,0,0,0.06076975,0,0,0.001350439,0,0.001350439,0,0,0.027008778,0.239702903,0,0,0.002700878,0.001350439,0,0,0.01215395,0,0.002700878,0.020256583,0,0,0,0.229574612,0
0,0.001364256,0,0.019099591,0.012278308,0,0.010914052,0.330832196,0.006821282,0.002728513,0,0.008185539,0.034106412,0,0,0.001364256,0.001364256,0.004092769,0,0.001364256,0,0,0.005457026,0,0,0,0.010231924,0,0,0,0,0.004092769,0,0,0.006821282,0.327421555,0,0,0,0.001364256,0,0,0.032742156,0.002728513,0.024556617,0.004092769,0,0.002728513,0,0.14324693,0
0,0.005053696,0,0.021478206,0.04548326,0,0.01642451,0.284270373,0.003790272,0,0,0.018951358,0.003790272,0,0.003790272,0.006317119,0.005053696,0,0.002526848,0.005053696,0.001263424,0,0,0,0,0,0.047378395,0,0,0,0,0.002526848,0.001263424,0,0.10107391,0.221099179,0,0,0,0,0,0,0.013897663,0,0.018951358,0.001263424,0,0,0,0.164245104,0
0,0.010350776,0,0.014951121,0.032202415,0,0.017251294,0.425531915,0.004600345,0,0,0.008050604,0.021851639,0,0,0.001150086,0,0,0,0.006900518,0,0,0.004600345,0,0,0,0.020126509,0,0,0,0,0.001150086,0,0,0.063254744,0.230017251,0,0,0,0.001150086,0,0,0.012650949,0.004600345,0.01840138,0.025301898,0,0.001150086,0,0.074755607,0
0,0.008980115,0,0.019243105,0.020525978,0,0.012828736,0.234124439,0.001282874,0.003848621,0,0,0,0,0.001282874,0.001282874,0,0,0,0.008980115,0,0,0.012828736,0,0,0,0.009621552,0,0,0,0,0.002565747,0,0,0.131494548,0.314304041,0,0,0,0,0,0,0.067992303,0,0.017960231,0.017960231,0,0,0,0.109044259,0
0,0.00295421,0.011816839,0.022156573,0.062038405,0,0.005908419,0.247415066,0.016248154,0,0.001477105,0.001477105,0.001477105,0,0,0.001477105,0.008862629,0,0.001477105,0,0.008862629,0,0.001477105,0.001477105,0,0,0.007385524,0.001477105,0.001477105,0,0,0.011816839,0,0.008862629,0.088626292,0.369276219,0,0,0,0.001477105,0,0.010339734,0.072378139,0,0,0.00295421,0,0,0,0.018463811,0
0.002930403,0,0.005860806,0.007326007,0.011721612,0,0.07032967,0.157509158,0,0,0.001465201,0.001465201,0.004395604,0,0.002930403,0.001465201,0.001465201,0,0.004395604,0.011721612,0,0,0.004395604,0,0,0,0.062271062,0,0,0.001465201,0,0.001465201,0,0,0.186813187,0.256410256,0,0,0,0,0,0,0.01025641,0,0.001465201,0.002930403,0,0.004395604,0,0.183150183,0
0.001510574,0.004531722,0,0.013595166,0,0,0,0.283232628,0.004531722,0,0,0.010574018,0.02265861,0,0,0,0.003021148,0,0,0.001510574,0,0,0.003021148,0,0,0,0.026435045,0,0,0,0,0,0,0.003021148,0.083081571,0.264350453,0,0,0,0,0,0,0.054380665,0,0,0.009063444,0,0.003021148,0,0.203927492,0
0,0.002659574,0,0.025265957,0.019946809,0,0.022606383,0.372340426,0.002659574,0,0,0.011968085,0,0,0.002659574,0.003989362,0,0,0.001329787,0.003989362,0,0,0.001329787,0,0,0,0.073138298,0,0.006648936,0,0,0,0,0,0.093085106,0.252659574,0,0,0,0,0.001329787,0,0.01462766,0.003989362,0.018617021,0.002659574,0,0.005319149,0,0.053191489,0
0,0.006570302,0.003942181,0.051248357,0.00131406,0,0.015768725,0.292378449,0.005256242,0.00131406,0,0.009198423,0.006570302,0,0,0.005256242,0,0,0,0.00131406,0,0.002628121,0,0,0,0,0.016425756,0,0,0,0,0,0,0,0.210249671,0.233245729,0,0,0,0,0,0,0.027595269,0,0,0.032851511,0,0.00131406,0,0.075558476,0
0.003724395,0.001241465,0,0.033519553,0.008690255,0,0,0.322780881,0.00248293,0.001241465,0,0.006207325,0.016139044,0,0,0.00248293,0.001241465,0,0,0,0,0,0.00248293,0,0,0,0.018621974,0,0.00744879,0,0,0.009931719,0,0,0.071384233,0.341402855,0,0,0,0,0,0,0.053382992,0,0.011173184,0.059590317,0,0.00248293,0.009931719,0,0
0.001582278,0,0,0.02056962,0,0,0.022151899,0.284810127,0.006329114,0,0,0.02056962,0,0,0,0.004746835,0,0,0.001582278,0.001582278,0.001582278,0,0,0,0,0,0.039556962,0,0,0,0,0.001582278,0,0,0.118670886,0.201740506,0.001582278,0.001582278,0,0.003164557,0,0.012658228,0.017405063,0,0.003164557,0.014240506,0,0.001582278,0,0.201740506,0.015822785
0,0,0,0.020942408,0.218150087,0,0.005235602,0.235602094,0.008726003,0,0,0.006980803,0.012216405,0,0,0.001745201,0.022687609,0.001745201,0,0.003490401,0,0,0.003490401,0,0,0,0.021815009,0.001745201,0,0,0,0,0,0,0.07417103,0.065445026,0,0.003490401,0,0,0,0,0.019197208,0,0.020942408,0,0,0,0.005235602,0.239965096,0
0,0.001411433,0.00564573,0.018348624,0.080451658,0,0.007057163,0.243472124,0.004234298,0.001411433,0,0.001411433,0,0,0,0.001411433,0.001411433,0,0,0,0,0.001411433,0,0,0,0,0.049400141,0.004234298,0.007057163,0,0,0,0,0,0.024700071,0.363443896,0,0,0,0,0,0,0.043754411,0,0,0.004234298,0,0,0,0.134086097,0
0,0.002592353,0.002592353,0.014257939,0.064808814,0,0.005184705,0.317563189,0.009073234,0,0.001296176,0.005184705,0.003888529,0,0,0.001296176,0,0,0,0.001296176,0,0,0,0,0,0,0.061568373,0,0,0,0,0.005184705,0,0,0.029163966,0.268956578,0,0,0,0,0,0,0.073882048,0.007777058,0,0.002592353,0,0.001296176,0,0.116655865,0
0.001202646,0.009621167,0,0.013229104,0.040889958,0,0.024052916,0.450992183,0.004810583,0.002405292,0,0,0,0,0,0,0,0,0,0,0.001202646,0,0.003607937,0,0,0.003607937,0.060132291,0,0.003607937,0,0,0.012026458,0,0,0.075165364,0.177390259,0.001202646,0.004810583,0,0,0,0,0.0288635,0,0,0.003607937,0,0,0.001202646,0.069152135,0
0,0.010788941,0.005394471,0.025623736,0.078219825,0,0.009440324,0.347269049,0.009440324,0.001348618,0.005394471,0.006743088,0,0,0.004045853,0.009440324,0,0.004045853,0.002697235,0,0,0,0.006743088,0,0,0,0.050573163,0,0.002697235,0,0,0,0,0,0.094403237,0.158462576,0,0.002697235,0,0.002697235,0,0,0.101146325,0,0.002697235,0,0,0.004045853,0.012137559,0.04045853,0
0,0,0,0.014637392,0.099800399,0,0.002661344,0.292747838,0.007984032,0,0,0.01330672,0,0,0.001330672,0.003992016,0.00665336,0,0,0.001330672,0,0,0.001330672,0,0,0,0.03992016,0,0,0,0,0.001330672,0,0,0.089820359,0.189620758,0,0,0,0,0,0,0.04657352,0,0,0,0,0,0.007984032,0.176314039,0
0,0,0,0.001782531,0.023172906,0,0.001782531,0.298573975,0,0,0,0.008912656,0.012477718,0,0,0.005347594,0,0,0,0,0,0,0,0,0,0,0.098039216,0,0,0,0,0.005347594,0,0,0.04456328,0.245098039,0,0,0,0.001782531,0,0,0.012477718,0,0.007130125,0.012477718,0,0.007130125,0,0.213903743,0
0,0.005272408,0,0.010544815,0.010544815,0,0.005272408,0.369068541,0,0,0,0.008787346,0.024604569,0,0,0.005272408,0,0,0,0,0,0,0.003514938,0,0,0,0.004393673,0,0,0,0,0,0,0,0.035149385,0.369068541,0,0,0,0,0,0,0.031634446,0,0.014059754,0,0,0,0,0.101054482,0
0,0.001332445,0,0.003997335,0.038640906,0,0.00532978,0.323117921,0,0,0,0.00799467,0.018654231,0,0.001332445,0.00266489,0,0.001332445,0,0,0,0,0,0,0,0,0.083277815,0,0.003997335,0,0,0.001332445,0,0,0.153231179,0.19320453,0.001332445,0,0,0,0,0,0.021319121,0.001332445,0.030646236,0,0,0.001332445,0,0.10326449,0
0,0.008343266,0,0.015494636,0.029797378,0,0,0.449940405,0.001191895,0.001191895,0,0.00476758,0.036948749,0,0,0.005959476,0,0,0,0,0,0,0.00476758,0,0,0,0.020858164,0,0.003575685,0.001191895,0,0.00238379,0,0,0.083432658,0.226460072,0.00238379,0,0,0,0,0,0.026221692,0,0.013110846,0.015494636,0,0,0,0.041716329,0
0,0.00571837,0,0.037169407,0.007147963,0,0.018584703,0.264474625,0.012866333,0.002859185,0,0.00571837,0.007147963,0,0,0.002859185,0,0,0.001429593,0,0,0,0.004288778,0,0,0,0,0,0,0,0,0.002859185,0,0,0.103645461,0.414581844,0,0,0,0,0,0,0.04431737,0,0.014295926,0.017155111,0,0,0.004288778,0.028591851,0
0,0.001683502,0.006734007,0.013468013,0.043771044,0,0.001683502,0.15993266,0.005050505,0.001683502,0,0.001683502,0.011784512,0,0,0.001683502,0.003367003,0,0,0,0,0.001683502,0,0,0,0,0.058922559,0,0,0,0,0.003367003,0,0,0.092592593,0.471380471,0,0,0,0,0,0,0.048821549,0,0,0.001683502,0,0,0,0.067340067,0
0,0.001923077,0.003846154,0.007692308,0.013461538,0.007692308,0.017307692,0.225961538,0,0,0,0.003846154,0.001923077,0,0,0.001923077,0,0,0,0,0,0,0,0,0,0,0.158653846,0,0,0,0,0,0,0,0.110576923,0.322115385,0,0,0,0,0,0,0.003846154,0,0,0.001923077,0,0,0,0.115384615,0
0,0.001709402,0,0.015384615,0,0,0.001709402,0.196581197,0.001709402,0,0,0.023931624,0.011965812,0,0,0.008547009,0,0,0,0.001709402,0,0,0.005128205,0,0,0,0.047008547,0,0,0,0,0,0,0.003418803,0.106837607,0.277777778,0.001709402,0,0,0,0,0,0.017094017,0,0,0.006837607,0,0,0,0.260683761,0
0,0.012032086,0,0.006684492,0.036096257,0,0.002673797,0.300802139,0.002673797,0.002673797,0,0,0.009358289,0,0,0.001336898,0,0,0,0.002673797,0,0,0.006684492,0,0,0,0.096925134,0,0.005347594,0.001336898,0,0,0,0,0.147058824,0.233957219,0.002673797,0,0,0.001336898,0,0,0.013368984,0,0.00802139,0.00802139,0,0.001336898,0,0.096925134,0
0,0.004225352,0,0.015492958,0,0,0,0.345070423,0,0,0,0.005633803,0,0,0,0.007042254,0,0,0,0,0,0.004225352,0,0,0,0,0.028169014,0,0,0,0,0,0,0,0.147887324,0.232394366,0,0,0,0,0,0,0.076056338,0,0,0.035211268,0,0,0,0.098591549,0
0,0.002735978,0,0.010943912,0.013679891,0,0.010943912,0.400136799,0.001367989,0.001367989,0,0.001367989,0.021887825,0,0,0.001367989,0.001367989,0,0,0,0,0,0.008207934,0,0,0,0.013679891,0,0,0,0,0.005471956,0,0,0.12995896,0.249658003,0,0,0,0,0,0,0.065663475,0,0.001367989,0.036935705,0,0.008207934,0,0.006839945,0
0,0.001923077,0,0.005769231,0,0,0.001923077,0.259615385,0,0,0,0.017307692,0.003846154,0,0,0,0,0,0,0.001923077,0,0.001923077,0.003846154,0,0,0,0.024038462,0,0,0,0,0.005769231,0,0,0.115384615,0.331730769,0.001923077,0,0,0,0,0,0.030769231,0,0,0.005769231,0,0.003846154,0,0.182692308,0
0,0.001683502,0,0.005050505,0.126262626,0,0,0.37037037,0,0,0,0,0,0,0.001683502,0.003367003,0.005050505,0,0,0.001683502,0,0,0,0,0,0,0.050505051,0,0.006734007,0,0,0,0,0,0.088383838,0.063131313,0,0,0,0,0,0,0.003367003,0,0.011784512,0,0,0,0.005050505,0.244107744,0
0,0,0,0.009090909,0.052272727,0,0,0.238636364,0.004545455,0,0,0,0,0,0,0.002272727,0,0,0,0,0,0,0,0,0,0,0.017045455,0,0,0,0,0,0,0,0.034090909,0.403409091,0,0,0,0,0,0,0.029545455,0,0,0.015909091,0,0,0,0.193181818,0
0,0.007495315,0,0.006246096,0.044971893,0,0,0.149906309,0.003747658,0.001249219,0,0.008744535,0,0,0,0,0.007495315,0,0,0,0.001249219,0,0,0,0,0,0.19675203,0.003747658,0.002498438,0,0,0.003747658,0,0,0.087445347,0.302935665,0,0.003747658,0,0,0,0,0.062460962,0,0,0,0,0,0.006246096,0.096814491,0
0,0.0028715,0,0.014357502,0.073223259,0,0.004307251,0.452261307,0.004307251,0.00143575,0,0.00143575,0,0,0,0,0,0,0,0,0.0028715,0,0.005743001,0,0,0,0.075376884,0,0,0,0,0.00143575,0,0,0.057430007,0.186647523,0.00143575,0.00143575,0,0,0,0,0.037329505,0,0,0.00143575,0,0.0028715,0,0.071787509,0
0,0.012056263,0,0.008037508,0.09912927,0,0.005358339,0.241125251,0.005358339,0,0,0.008037508,0,0,0,0.004018754,0,0,0,0,0,0.001339585,0.006697924,0,0,0,0.03683858,0,0.002679169,0,0,0,0,0,0.160750167,0.277963831,0.004018754,0.005358339,0,0,0.002679169,0,0.05090422,0,0,0.008037508,0.001339585,0,0,0.056932351,0
0,0,0,0.007292616,0.12579763,0,0,0.186873291,0.003646308,0,0,0.016408387,0,0,0,0,0.003646308,0,0,0.001823154,0,0,0,0,0,0,0.077484047,0,0.012762078,0,0,0,0,0,0.091157703,0.223336372,0,0,0,0,0.001823154,0,0.023701003,0,0.005469462,0.005469462,0,0,0,0.200546946,0
0,0,0,0.010407632,0.003469211,0,0,0.329575022,0.003469211,0,0,0.003469211,0.012142238,0,0,0.005203816,0,0,0,0,0,0,0.003469211,0,0,0,0.017346054,0,0,0,0,0.003469211,0,0,0.078057242,0.177797051,0,0,0,0,0,0,0.019080659,0.001734605,0,0.001734605,0,0,0,0.329575022,0
0,0.008130081,0,0.00203252,0.010162602,0,0,0.320121951,0.00203252,0,0,0.004065041,0.042682927,0,0,0.008130081,0,0,0,0,0,0,0.008130081,0,0,0,0.025406504,0,0,0,0,0,0,0,0.045731707,0.340447154,0,0,0,0,0,0,0.052845528,0,0.008130081,0,0,0,0,0.12195122,0
0,0.001319261,0,0.007915567,0.03298153,0,0,0.346306069,0.001319261,0,0,0.001319261,0.011873351,0,0,0.003957784,0,0,0,0,0,0,0,0,0,0,0.085751979,0,0,0,0,0,0,0,0.148416887,0.247361478,0,0,0,0,0,0,0.011873351,0,0.002638522,0.005277045,0,0.002638522,0,0.089050132,0
0,0.005221932,0.002610966,0.006527415,0.007832898,0,0,0.310052219,0.002610966,0.002610966,0,0.007832898,0.040469974,0,0,0.011749347,0,0,0,0,0,0,0.009138381,0,0,0,0.09464752,0,0.001305483,0,0,0.002610966,0,0,0.110966057,0.225195822,0,0,0,0,0,0,0.033942559,0,0.002610966,0.026109661,0,0.001305483,0,0.09464752,0
0,0.007473842,0,0.007473842,0.001494768,0,0.001494768,0.227952167,0.001494768,0.005979073,0,0,0.00896861,0,0,0.007473842,0,0,0,0,0,0,0.001494768,0,0,0,0.011210762,0,0,0,0,0.002989537,0,0,0.100896861,0.437219731,0,0,0,0,0,0,0.085201794,0,0.005979073,0.013452915,0,0.001494768,0,0.059790732,0
